"TIMESTAMP","RECORD","BattV_Min","PTemp_C","I_glo_Avg","I_dir_Avg","I_dif_Avg","I_glo_inc_Avg","I_uv_Avg","Indice_UV_1","Indice_UV_2","AirTC_Avg","AirTC_Max","AirTC_Min","AirTC_Std","RH","RH_Max","RH_Min","WS_ms_Avg","WS_ms_Max","WS_ms_Min","WS_ms_Std","WindDir","Rain_mm_Tot","CS106_PB_Avg"
"2023-03-16 16:20:00",12,13.27,34.73,320.3,125.8,193.6,320.5,0.043,1.865,0.8,28.29,29.87,26.75,1.064,30.07,30.7,25.97,5.319,7.925,1.75,1.904,0,0,1015.104
"2023-03-16 16:30:00",13,13.3,33.47,566.9,659.4,169.9,595.6,0.046,1.658,0.711,27.52,28,27.05,0.284,29.82,29.9,27.95,4.144,6.15,2.15,1.083,0,0,1015.264
"2023-03-16 16:40:00",14,13.3,32.36,480.5,525.6,172,494.9,0.04,1.546,0.663,26.53,27.23,26.08,0.388,32.25,32.84,30.23,6.412,8.53,4.175,1.155,0.01,0,1015.166
"2023-03-16 16:50:00",15,13.16,31.17,354.8,373.1,151.5,358.3,0.032,1.312,0.563,25.72,26.12,25.36,0.251,32.55,34.11,32.46,6.415,8.85,4.525,1.161,0,0,1015.238
"2023-03-16 17:00:00",16,13.39,30.47,445.5,719.8,121.5,464.8,0.03,1.084,0.465,26.59,26.76,26.3,0.127,31.09,32.41,30.87,5.558,8.3,1.95,1.887,0,0,1015.25
"2023-03-16 17:10:00",17,13.38,30.08,387.7,701.8,97.3,408.6,0.024,0.874,0.375,26.58,26.79,26.37,0.143,31.38,31.55,30.62,6.354,10.35,2.975,1.595,0.002,0,1015.196
"2023-03-16 17:20:00",18,13.23,29.82,347.2,672.8,96.7,364.1,0.02,0.69,0.296,26.37,26.55,26.16,0.11,32.64,32.64,31.6,6.377,8.45,4.4,1.254,0,0,1015.252
"2023-03-16 17:30:00",19,13.17,29.52,330.3,630,114.3,342.9,0.015,0.497,0.213,25.93,26.19,25.58,0.184,33.71,33.71,32.32,6.474,8.68,3.55,1.395,0,0,1015.269
"2023-03-16 17:40:00",20,13.11,29.09,187.5,203,108.1,187.9,0.01,0.358,0.153,25.35,25.67,25.04,0.196,33.73,34.25,33.53,6.582,9.02,4.4,1.175,0,0,1015.318
"2023-03-16 17:50:00",21,13.05,28.58,188.7,328.8,95.8,195.1,0.008,0.249,0.107,25.53,25.77,25.15,0.165,32.81,33.51,32.51,5.941,9.55,3.15,1.673,0,0,1015.29
"2023-03-16 18:00:00",22,13.03,28.2,98.1,27.99,75.73,94.7,0.005,0.154,0.066,25.32,25.55,25.19,0.11,33.77,33.82,32.94,5.394,7.55,3.075,1.308,0,0,1015.423
"2023-03-16 18:10:00",23,13,27.77,62.7,0.049,51.2,60.31,0.003,0.091,0.039,25.2,25.27,25.15,0.042,33.57,33.84,33.54,5.2,7.6,3.15,1.143,0,0,1015.57
"2023-03-16 18:20:00",24,12.99,27.38,35.96,0.068,29.11,35.14,0.002,0.052,0.022,25.25,25.29,25.22,0.017,32.57,33.44,32.51,4.98,7.4,3.85,0.986,0,0,1015.719
"2023-03-16 18:30:00",25,12.96,27.09,19.62,42.52,14.75,20.07,0.001,0.032,0.014,25.34,25.41,25.28,0.033,31.82,32.58,31.63,3.423,6,1.9,0.982,0,0,1015.827
"2023-03-16 18:40:00",26,12.96,26.91,7.711,4.758,6.161,6.454,0.001,0.019,0.008,25.48,25.53,25.4,0.039,31.3,31.67,30.97,2.867,3.95,2.325,0.451,0,0,1015.974
"2023-03-16 18:50:00",27,12.95,26.77,1.983,0.069,1.436,1.074,0,0.011,0.005,25.63,25.7,25.45,0.066,30.33,30.97,30.06,2.232,3.85,1.325,0.782,0,0,1016.154
"2023-03-16 19:00:00",28,12.95,26.66,0,0.001,0,0,0,0.009,0.004,25.66,25.73,25.51,0.064,30.72,30.72,29.97,1.586,2.625,0.35,0.583,0,0,1016.219
"2023-03-16 19:10:00",29,12.92,26.51,0,0.036,0,0,0,0.008,0.004,25.64,25.81,25.48,0.116,30.31,30.72,30.17,1.581,2.4,0.975,0.369,0,0,1016.363
"2023-03-16 19:20:00",30,12.92,26.4,0,0.048,0,0,0,0.008,0.004,25.85,25.89,25.82,0.024,30.53,30.73,30.29,1.303,1.775,0.275,0.41,0,0,1016.425
"2023-03-16 19:30:00",31,12.92,26.33,0,0.03,0,0,0,0.008,0.004,25.84,25.91,25.78,0.042,30.64,30.86,30.24,0.725,2.225,0,0.808,0,0,1016.471
"2023-03-16 19:40:00",32,12.91,26.22,0,0,0,0,0,0.008,0.004,25.71,25.85,25.56,0.1,31.79,31.79,30.47,0.048,0.7,0,0.159,0,0,1016.554
"2023-03-16 19:50:00",33,12.87,26.03,0,0,0,0,0,0.008,0.004,25.45,25.54,25.4,0.041,31.63,31.87,31.57,0.013,0.25,0,0.054,0,0,1016.718
"2023-03-16 20:00:00",34,12.87,25.87,0,0.175,0,0,0,0.005,0.002,25.47,25.53,25.38,0.049,32.02,32.59,31.59,1.706,2.65,0,0.677,0,0,1016.883
"2023-03-16 20:10:00",35,12.81,25.76,0,0.048,0,0,0,0.006,0.003,25.35,25.4,25.29,0.038,32.5,32.51,31.91,1.279,2.275,0,0.73,0,0,1017.007
"2023-03-16 20:20:00",36,12.65,25.63,0,0,0,0,0,0.008,0.004,25.11,25.3,24.96,0.122,33.7,33.7,32.34,0.46,1.725,0,0.601,0,0,1017.142
"2023-03-16 20:30:00",37,12.42,25.44,0,0,0,0,0,0.009,0.004,24.93,24.99,24.88,0.03,33.6,33.86,33.18,0,0,0,0,0,0,1017.361
"2023-03-16 20:40:00",38,12.05,25.21,0,0.028,0,0,0,0.008,0.004,24.77,24.89,24.68,0.062,33.85,34.12,33.37,1.25,3.15,0,0.848,0,0,1017.574
"2023-03-16 20:50:00",39,11.5,25.03,0,0.05,0,0,0,0.009,0.004,24.67,24.73,24.6,0.043,34.1,34.1,33.51,1.831,2.8,0.45,0.616,0,0,1017.742
"2023-03-16 21:00:00",40,11.04,24.88,0,0,0,0,0,0.01,0.004,24.38,24.57,24.26,0.097,35.37,35.37,33.95,1.022,2.025,0,0.628,0,0,1017.874
"2023-03-16 21:10:00",41,11.04,24.66,0,0.012,0,0,0,0.007,0.003,24.05,24.25,23.97,0.073,35.9,36.22,35.61,1.196,2.3,0,0.733,0,0,1018.011
"2023-03-16 21:20:00",42,10.99,24.43,0,0,0,0,0,0.009,0.004,23.85,24.02,23.65,0.127,37.29,37.29,36.03,0.295,1.55,0,0.506,0,0,1018.146
"2023-03-16 21:30:00",43,10.92,24.14,0,0.041,0,0,0,0.009,0.004,23.54,23.66,23.41,0.08,37.53,37.98,37.26,0.833,2.325,0,0.868,0,0,1018.308
"2023-03-16 21:40:00",44,10.91,23.89,0,0.008,0,0,0,0.009,0.004,23.47,23.63,23.2,0.129,38.96,38.96,37.42,0.326,1.525,0,0.484,0.041,0,1018.477
"2023-03-16 21:50:00",45,10.88,23.63,0,0,0,0,0,0.006,0.003,22.74,23.18,22.15,0.342,41.82,42.14,38.97,1.353,1.825,0.425,0.398,0,0,1018.554
"2023-03-16 22:00:00",46,10.75,23.32,0,0.015,0,0,0,0.007,0.003,22.1,22.28,21.9,0.111,41.14,42.03,41.1,2.355,3,1.675,0.392,0,0,1018.64
"2023-03-16 22:10:00",47,10.72,23.08,0,0.03,0,0,0,0.009,0.004,22.57,22.71,22.37,0.106,41.31,41.31,40.23,1.21,2.225,0,0.717,0,0,1018.681
"2023-03-16 22:20:00",48,10.72,22.84,0,0,0,0,0,0.009,0.004,21.84,22.26,21.41,0.278,44.09,44.09,41.45,1.851,2.425,0.45,0.464,0,0,1018.801
"2023-03-16 22:30:00",49,10.72,22.55,0,0,0,0,0,0.007,0.003,21.29,21.39,21.13,0.089,44.89,44.91,44.03,1.422,2.25,0.225,0.569,0,0,1018.801
"2023-03-16 22:40:00",50,10.71,22.25,0,0.006,0,0,0,0.009,0.004,21.21,21.26,21.15,0.031,45.3,45.3,44.82,2.259,2.725,1.6,0.325,0,0,1018.891
"2023-03-16 22:50:00",51,10.7,22,0,0,0,0,0,0.008,0.003,20.96,21.11,20.79,0.104,46.38,46.38,45.44,1.49,1.875,0.975,0.242,0,0,1018.915
"2023-03-16 23:00:00",52,10.68,21.75,0,0.032,0,0,0,0.013,0.005,20.86,21.08,20.74,0.112,45.4,46.71,45.4,1.299,1.9,0.3,0.461,0,0,1018.938
"2023-03-16 23:10:00",53,10.68,21.53,0,0,0,0,0,0.009,0.004,20.74,21.06,20.64,0.128,46.53,46.56,45.59,1.724,2.15,0.95,0.323,0,0,1018.967
"2023-03-16 23:20:00",54,10.68,21.34,0,0,0,0,0,0.008,0.003,20.58,20.69,20.45,0.077,46.95,46.95,46.29,1.888,2.2,1.4,0.203,0,0,1018.93
"2023-03-16 23:30:00",55,10.68,21.17,0,0,0,0,0,0.009,0.004,20.35,20.44,20.21,0.075,47.42,47.55,46.78,2.02,2.25,1.675,0.131,0,0,1018.886
"2023-03-16 23:40:00",56,10.69,21,0,0,0,0,0,0.009,0.004,20.22,20.24,20.19,0.012,47.5,47.72,47.43,1.57,2.1,1.175,0.282,0,0,1018.834
"2023-03-16 23:50:00",57,10.68,20.86,0,0.004,0,0,0,0.008,0.003,20.3,20.33,20.26,0.019,47.58,47.63,47.25,1.864,2.05,1.7,0.121,0,0,1018.812
"2023-03-17 00:00:00",58,10.64,20.73,0,0,0,0,0,0.008,0.003,20.13,20.26,20.03,0.075,48.02,48.27,47.58,1.869,2.35,1.45,0.209,0,0,1018.804
"2023-03-17 00:10:00",59,10.64,20.6,0,0.007,0,0,0,0.011,0.005,19.95,20.05,19.84,0.062,48.3,48.73,47.82,2.009,2.4,1.7,0.177,0,0,1018.777
"2023-03-17 00:20:00",60,10.64,20.47,0,0.007,0,0,0,0.009,0.004,19.83,19.91,19.73,0.046,47.95,48.58,47.93,1.974,2.275,1.75,0.157,0,0,1018.717
"2023-03-17 00:30:00",61,10.64,20.38,0,0.018,0,0,0,0.005,0.002,19.87,19.93,19.79,0.044,47.99,48.19,47.82,1.961,2.175,1.725,0.143,0,0,1018.651
"2023-03-17 00:40:00",62,10.64,20.33,0,0.063,0,0,-0.01,0.008,0.003,19.91,19.96,19.86,0.028,47.59,47.95,47.58,1.935,2.475,1.625,0.204,0,0,1018.617
"2023-03-17 00:50:00",63,10.65,20.32,0,0.055,0,0,-0.03,0.008,0.003,19.89,19.93,19.85,0.024,47.55,47.87,47.55,2.058,2.5,1.4,0.258,0,0,1018.644
"2023-03-17 01:00:00",64,10.64,20.33,0,0.07,0,0,-0.015,0.008,0.003,20.08,20.22,19.95,0.079,47.02,47.53,46.96,1.489,2.075,0.875,0.313,0,0,1018.699
"2023-03-17 01:10:00",65,10.64,20.37,0,0.097,0,0,-0.025,-4,-1.715,20.29,20.38,20.2,0.061,46.72,47.14,46.41,1.748,2.475,0.975,0.366,0,0,1018.614
"2023-03-17 01:20:00",66,10.64,20.42,0,0.018,0,0,-0.01,0.011,0.005,20.25,20.32,20.2,0.029,46.89,47.15,46.76,1.665,2.775,1.2,0.365,0,0,1018.557
"2023-03-17 01:30:00",67,10.63,20.44,0,0.021,0,0,-0.03,0.008,0.004,20.34,20.38,20.29,0.026,46.8,46.95,46.47,1.404,2.1,0.425,0.49,0,0,1018.539
"2023-03-17 01:40:00",68,10.61,20.43,0,0.008,0,0,-0.01,0.012,0.005,20.22,20.28,20.18,0.03,46.89,47.21,46.65,2.024,2.85,1.425,0.334,0,0,1018.428
"2023-03-17 01:50:00",69,10.61,20.39,0,0,0,0,-0.035,-4,-1.715,20.15,20.21,20.12,0.024,47.1,47.36,46.98,1.816,2.25,1.075,0.33,0,0,1018.346
"2023-03-17 02:00:00",70,10.6,20.32,0,0.01,0,0,-0.035,0.009,0.004,20.02,20.14,19.86,0.082,47.52,47.71,47.06,2.051,2.85,1.025,0.417,0,0,1018.223
"2023-03-17 02:10:00",71,10.6,20.23,0,0.01,0,0,-0.025,-4,-1.715,19.82,19.86,19.77,0.026,47.21,47.74,47.05,1.745,2.6,1.05,0.308,0,0,1018.1
"2023-03-17 02:20:00",72,10.6,20.12,0,0.022,0,0,-0.035,0.011,0.005,19.8,19.83,19.76,0.02,46.92,47.24,46.77,2.129,2.95,1.6,0.347,0.134,0,1017.986
"2023-03-17 02:30:00",73,10.6,20.05,0,0.008,0,0,-0.025,0.008,0.003,19.76,19.82,19.68,0.04,47.43,47.43,46.81,2.026,2.6,1.55,0.237,0,0,1017.844
"2023-03-17 02:40:00",74,10.6,19.96,0,0.004,0,0,0,0.009,0.004,19.66,19.74,19.54,0.056,48.07,48.07,47.24,1.483,2.425,0.85,0.424,0,0,1017.801
"2023-03-17 02:50:00",75,10.59,19.83,0,0,0,0,-0.02,0.009,0.004,19.45,19.55,19.36,0.056,48.46,48.49,47.94,0.536,1.35,0,0.486,0,0,1017.803
"2023-03-17 03:00:00",76,10.6,19.61,0,0,0,0,-0.025,0.008,0.003,19.25,19.36,19.16,0.062,49.19,49.27,48.43,0.08,1.15,0,0.255,0,0,1017.818
"2023-03-17 03:10:00",77,10.59,19.37,0,0.006,0,0,-0.02,-4,-1.715,19.08,19.19,19.01,0.053,49.52,50.14,49.05,0.172,0.925,0,0.264,0.043,0,1017.803
"2023-03-17 03:20:00",78,10.58,19.16,0,0.035,0,0,0,0.008,0.003,19.13,19.16,19.09,0.021,49.01,49.4,48.72,0.464,1.625,0,0.474,0,0,1017.778
"2023-03-17 03:30:00",79,10.59,19.06,0,0.102,0,0,-0.025,0.008,0.003,19.06,19.1,18.99,0.026,49.04,49.15,48.43,1.418,1.95,0.575,0.389,0,0,1017.733
"2023-03-17 03:40:00",80,10.58,19.05,0,0.043,0,0,-0.025,0.008,0.003,18.91,19.01,18.79,0.061,49.18,49.55,48.61,1.166,1.95,0.3,0.446,0,0,1017.7
"2023-03-17 03:50:00",81,10.57,19.04,0,0.119,0,0,-0.02,0.008,0.003,18.85,19.08,18.75,0.104,47.99,49.5,47.9,1.729,2.225,0.775,0.394,0,0,1017.676
"2023-03-17 04:00:00",82,10.57,19.12,0,0.195,0,0,-0.02,0.008,0.003,19.19,19.29,19.03,0.086,47.49,48.44,47.33,2.206,2.475,1.95,0.161,0,0,1017.687
"2023-03-17 04:10:00",83,10.56,19.23,0,0.017,0,0,-0.02,0.01,0.004,19.08,19.23,19,0.077,48.47,48.58,47.66,1.772,2.2,1.5,0.21,0,0,1017.674
"2023-03-17 04:20:00",84,10.56,19.28,0,0,0,0,-0.015,0.005,0.002,18.97,19.02,18.94,0.022,48.45,48.77,48.36,1.31,1.725,0.55,0.28,0,0,1017.702
"2023-03-17 04:30:00",85,10.55,19.24,0,0,0,0,-0.025,0.009,0.004,19,19.05,18.94,0.037,48.32,48.86,48.29,0.218,0.95,0,0.323,0,0,1017.764
"2023-03-17 04:40:00",86,10.55,19.13,0,0,0,0,-0.02,0.008,0.004,19.09,19.18,19.01,0.059,47.64,48.4,47.64,0.131,0.8,0,0.227,0,0,1017.781
"2023-03-17 04:50:00",87,10.56,19.03,0,0,0,0,-0.015,0.013,0.006,19.19,19.24,19.13,0.028,48.41,48.8,47.47,0.213,0.775,0,0.299,0,0,1017.827
"2023-03-17 05:00:00",88,10.56,18.87,0,0,0,0,-0.015,0.008,0.003,18.94,19.12,18.62,0.17,49.63,49.63,47.93,0,0,0,0,0,0,1017.83
"2023-03-17 05:10:00",89,10.53,18.67,0,0.023,0,0,-0.01,0.008,0.004,18.51,18.62,18.43,0.046,50.27,50.59,49.73,0.894,1.575,0,0.492,0,0,1017.815
"2023-03-17 05:20:00",90,10.53,18.53,0,0.006,0,0,-0.02,0.008,0.003,18.08,18.44,17.93,0.146,52.37,52.77,50.95,1.884,2.25,1.4,0.239,0,0,1017.8
"2023-03-17 05:30:00",91,10.53,18.38,0,0.008,0,0,0,0.008,0.003,17.86,17.93,17.71,0.053,53.35,53.35,52.13,1.639,2.05,1.075,0.286,0,0,1017.837
"2023-03-17 05:40:00",92,10.53,18.23,0,0.044,0,0,0,0.007,0.003,17.56,17.85,17.33,0.153,52.09,54.42,52.09,2.35,2.65,1.375,0.327,0,0,1017.858
"2023-03-17 05:50:00",93,10.52,18.13,0,0.028,0,0,0,0.008,0.004,17.7,17.93,17.52,0.138,53.6,53.72,52.04,2.14,2.525,1.9,0.197,0,0,1017.933
"2023-03-17 06:00:00",94,10.52,18.04,0,0.102,0,0,0,0.008,0.003,17.74,17.91,17.5,0.141,51.8,53.49,51.8,2.528,2.85,1.7,0.258,0,0,1018.036
"2023-03-17 06:10:00",95,10.52,18.02,0,0.023,0,0,0,0.008,0.003,17.87,17.95,17.72,0.075,52.08,52.65,51.66,2.089,2.675,1.825,0.205,0,0,1018.242
"2023-03-17 06:20:00",96,10.52,18.02,0,0.1,0,0,-0.03,-4,-1.715,18.05,18.22,17.75,0.131,51.79,52.21,50.55,2.245,2.775,1.625,0.314,0,0,1018.314
"2023-03-17 06:30:00",97,10.51,18.02,0,0.005,0,0,-0.01,-4,-1.715,17.79,17.94,17.52,0.105,53.44,53.44,51.65,1.515,2.025,0.425,0.467,0,0,1018.374
"2023-03-17 06:40:00",98,10.5,17.91,0.023,0,0,0,-0.045,-4,-1.715,17.27,17.42,17.19,0.058,53.51,54.1,53.32,1.483,2.05,0.475,0.487,0.042,0,1018.432
"2023-03-17 06:50:00",99,10.47,17.76,3.008,0.066,0,1.992,-0.035,-4,-1.715,17.38,17.47,17.31,0.046,53.07,53.56,52.99,1.31,1.975,0.875,0.339,0,0,1018.459
"2023-03-17 07:00:00",100,10.49,17.66,14.1,33.48,0,13.06,0.001,0.047,0.02,17.34,17.4,17.27,0.042,53.16,53.93,53.09,1.863,2.3,1.375,0.231,0,0,1018.565
"2023-03-17 07:10:00",101,10.53,17.64,37.72,153.6,0,37.5,0.002,0.079,0.034,17.58,17.81,17.41,0.12,51.99,53.07,51.99,1.705,2.1,0.975,0.292,0,0,1018.651
"2023-03-17 07:20:00",102,10.57,17.68,66.96,254.1,0,71.22,0.003,0.126,0.054,18.13,18.37,17.85,0.147,50.69,51.82,50.59,0.709,1.4,0,0.381,0,0,1018.723
"2023-03-17 07:30:00",103,10.67,17.79,100.8,343.7,0,107.4,0.004,0.187,0.08,18.93,19.35,18.43,0.292,47.49,50.53,47.49,0.25,1.15,0,0.357,0,0,1018.805
"2023-03-17 07:40:00",104,10.84,18.01,136.7,409.3,29.4,146.2,0.006,0.27,0.116,19.49,19.59,19.4,0.066,47.16,47.73,46.72,0.71,1.625,0,0.559,0.086,0,1018.924
"2023-03-17 07:50:00",105,11.01,18.37,175.4,463.3,50.91,187.2,0.008,0.368,0.158,20.07,20.71,19.56,0.346,44.61,46.98,44.61,0.588,1.525,0,0.487,0,0,1019.056
"2023-03-17 08:00:00",106,11.16,18.85,216.3,514.8,56.35,229.3,0.011,0.49,0.21,21.27,22.21,20.77,0.468,41.93,44.03,41.93,0.196,1.275,0,0.381,0,0,1019.108
"2023-03-17 08:10:00",107,11.27,19.42,259.9,566,61.79,275.4,0.014,0.639,0.274,22.55,22.92,22.28,0.167,40.13,42,39.97,0.141,0.875,0,0.263,0,0,1019.198
"2023-03-17 08:20:00",108,11.35,20.11,305.8,611.2,67.81,323.3,0.018,0.819,0.351,22.78,23.1,22.51,0.167,41.82,41.82,39.13,0.739,1.225,0,0.355,0,0,1019.298
"2023-03-17 08:30:00",109,13.43,20.88,351.9,649.3,72.87,371.7,0.023,1.029,0.441,22.51,22.85,22.25,0.19,41.33,42.07,40.5,1.007,2.375,0,0.55,0,0,1019.376
"2023-03-17 08:40:00",110,13.68,21.62,391.5,674.4,75.88,412.7,0.029,1.255,0.538,23.31,23.58,22.74,0.229,40.74,41.38,39.77,0.69,1.5,0,0.447,0,0,1019.456
"2023-03-17 08:50:00",111,13.78,22.32,434.2,702.1,78.93,457.4,0.035,1.521,0.652,23.57,23.85,23.4,0.128,39.5,41.05,39.12,1.241,2.15,0,0.599,0,0,1019.525
"2023-03-17 09:00:00",112,13.74,22.89,472.2,717.2,82.7,497.7,0.041,1.781,0.764,24.12,24.27,23.85,0.142,39.1,39.95,38.44,1.494,2.275,0.3,0.585,0,0,1019.564
"2023-03-17 09:10:00",113,13.73,23.42,513.8,748.4,86.9,540.7,0.048,2.088,0.895,24.05,24.36,23.83,0.157,39.73,40.23,38.41,1.895,3.5,0.475,0.756,0,0,1019.636
"2023-03-17 09:20:00",114,13.7,23.93,560.4,797.5,90.4,589.2,0.057,2.434,1.044,24.45,24.82,24.04,0.299,37.5,39.49,36.98,1.524,2.65,0.75,0.554,0,0,1019.678
"2023-03-17 09:30:00",115,13.7,24.44,598.8,797.3,93.1,628,0.065,2.76,1.184,24.44,24.71,24.16,0.142,38.5,39.2,37.34,2.099,2.9,0.75,0.535,0,0,1019.673
"2023-03-17 09:40:00",116,13.66,24.96,634.8,790.1,94.7,663.6,0.072,3.116,1.336,24.91,25.17,24.53,0.192,37.9,38.3,36.62,1.395,2.425,0.35,0.593,0,0,1019.653
"2023-03-17 09:50:00",117,13.62,25.51,676.1,809,95.9,704.5,0.075,3.49,1.496,24.71,24.88,24.39,0.166,37.35,38.81,36.95,2.048,3.075,0.625,0.62,0,0,1019.59
"2023-03-17 10:00:00",118,13.62,25.97,710.5,824,96.8,742.5,0.093,3.868,1.659,24.98,25.59,24.51,0.305,35.7,38.02,35.56,1.11,2.275,0,0.789,0,0,1019.524
"2023-03-17 10:10:00",119,13.61,26.45,744.1,833,98.4,777.9,0.102,4.279,1.835,25.14,25.52,24.89,0.164,37.49,37.49,35.59,1.724,2.65,0,0.61,0,0,1019.407
"2023-03-17 10:20:00",120,13.6,26.9,777.8,847,100,814,0.113,4.709,2.019,25.51,25.68,25.27,0.108,35.91,37.14,35.31,1.738,2.75,0.4,0.571,0,0,1019.335
"2023-03-17 10:30:00",121,13.58,27.32,806,855,100.5,844,0.124,5.175,2.219,25.69,26,25.51,0.155,35.75,36.04,34.61,1.209,2.475,0,0.582,0,0,1019.257
"2023-03-17 10:40:00",122,13.58,27.74,839,869,100.7,877,0.135,5.608,2.405,25.58,25.69,25.44,0.061,35.13,36.14,35.09,1.533,3.45,0,1.025,0,0,1019.127
"2023-03-17 10:50:00",123,13.55,28.14,866,877,101.8,906,0.145,5.96,2.556,25.9,26.24,25.49,0.201,35.31,35.7,33.87,1.899,3.375,0.65,0.728,0,0,1019.079
"2023-03-17 11:00:00",124,13.54,28.44,883,870,104.6,922,0.153,6.23,2.672,25.21,25.94,24.88,0.281,35.45,36.71,35.45,0.927,2.275,0,0.619,0,0,1018.935
"2023-03-17 11:10:00",125,13.53,28.8,908,873,108.5,945,0.16,6.609,2.834,25.79,26.26,25.37,0.314,34.75,36.04,34.37,1.629,3.525,0,0.919,0,0,1018.805
"2023-03-17 11:20:00",126,13.53,29.15,934,881,110.7,970,0.168,6.786,2.91,26.28,26.5,26.1,0.115,34.06,35.31,33.55,2.229,3.325,1.3,0.606,0,0,1018.668
"2023-03-17 11:30:00",127,13.5,29.42,948,878,112.5,985,0.172,7.033,3.016,26.12,26.37,25.68,0.185,34.82,35.14,33.55,2.024,3.4,0.35,0.947,0,0,1018.483
"2023-03-17 11:40:00",128,13.5,29.72,968,888,113.6,1004,0.179,7.25,3.109,26.8,27.31,25.92,0.421,32.79,34.62,32.02,1.588,4.475,0,1.254,0,0,1018.311
"2023-03-17 11:50:00",129,13.5,30.02,979,882,115.4,1014,0.182,7.402,3.174,26.29,26.93,25.74,0.451,33.65,33.97,32.18,1.85,3.35,0.35,0.867,0,0,1018.152
"2023-03-17 12:00:00",130,13.46,30.25,995,890,117.2,1032,0.188,7.604,3.261,26.74,27.13,26.34,0.242,33.13,33.97,32.3,2.143,4.35,0.575,0.891,0,0,1017.989
"2023-03-17 12:10:00",131,13.46,30.54,1005,893,118,1041,0.192,7.78,3.336,27.29,27.73,26.56,0.308,31.72,33.5,31.56,2.631,3.75,1.275,0.706,0,0,1017.8
"2023-03-17 12:20:00",132,13.44,30.87,1008,890,118.5,1042,0.194,7.765,3.33,27.65,27.83,27.4,0.107,31.38,31.91,30.97,1.581,2.575,0.625,0.542,0,0,1017.685
"2023-03-17 12:30:00",133,13.43,31.15,1016,891,119.8,1050,0.196,7.862,3.371,27.53,27.89,27.05,0.226,31.92,32.75,30.96,2.601,3.575,0.725,0.687,0,0,1017.484
"2023-03-17 12:40:00",134,13.43,31.39,1015,887,122.2,1047,0.196,7.809,3.349,27.63,27.84,27.38,0.123,31.39,31.92,30.91,1.692,3.375,0.475,0.817,0,0,1017.338
"2023-03-17 12:50:00",135,13.43,31.6,1018,881,127,1049,0.196,7.833,3.359,27.43,27.85,26.92,0.308,30.39,32.28,30.2,2.559,4.8,0.725,1.168,0,0,1017.15
