"TOA5","Esolmet_CR6_IP","CR6","9884","CR6.Std.12.01","CPU:20230316_Esolmet_CR6.CR6","14428","Table2_10min"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","I_glo_Avg","I_dir_Avg","I_dif_Avg","I_glo_inc_Avg","I_uv_Avg","Indice_UV_1","Indice_UV_2","AirTC_Avg","AirTC_Max","AirTC_Min","AirTC_Std","RH","RH_Max","RH_Min","WS_ms_Avg","WS_ms_Max","WS_ms_Min","WS_ms_Std","WindDir","Rain_mm_Tot","CS106_PB_Avg"
"TS","RN","Volts","Deg C","W/m2","W/m2","W/m2","W/m2","W/m2","I-UV","MED/hr","Deg C","Deg C","Deg C","Deg C","%","%","%","meters/second","meters/second","meters/second","meters/second","degrees","mm","mbar"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Max","Min","Std","Smp","Max","Min","Avg","Max","Min","Std","Smp","Tot","Avg"
"2023-03-19 12:30:00",421,13.24,30.3,792.3,591.4,156.4,827,0.179,7.805,3.347,27.14,27.64,26.58,0.348,38.37,38.37,36.15,1.616,2.55,0.75,0.469,205.6,0,1020.082
"2023-03-19 12:40:00",422,13.19,30.65,713.2,498.2,158.8,736.7,0.167,8.36,3.586,26.76,27.13,26.5,0.21,34.04,38.77,33.92,2.475,4.3,0.55,1.179,147.2,0,1019.839
"2023-03-19 12:50:00",423,13.13,30.59,475.2,260.2,153.2,490.5,0.138,6.927,2.97,26.2,26.65,25.95,0.253,37.55,37.55,35.06,2.289,3.875,1.025,0.639,101.7,0,1019.635
"2023-03-19 13:00:00",424,13.42,30.52,1095,924,151.7,1133,0.22,8.82,3.783,26.83,27.31,26.06,0.354,34.73,37.72,33.45,1.214,2.025,0,0.53,93,0,1019.483
"2023-03-19 13:10:00",425,13.24,30.83,821,642.8,137.7,853,0.187,4.989,2.139,26.94,27.23,26.72,0.156,33.77,34.97,33.61,1.468,2.55,0.3,0.695,270.9,0,1019.256
"2023-03-19 13:20:00",426,13.24,31.08,642.2,436.5,163,663,0.166,8.53,3.658,27.26,27.72,26.97,0.187,30.16,33.53,30.16,1.601,2.425,0.475,0.539,90.6,0,1019.035
"2023-03-19 13:30:00",427,13.42,31.41,1062,918,138.2,1104,0.211,8.43,3.614,27.92,28.21,27.54,0.195,29.31,31.01,29.06,2.135,3.95,0.325,0.811,161.4,0,1018.777
"2023-03-19 13:40:00",428,13.42,31.89,1035,917,127.9,1072,0.207,8.27,3.548,27.83,28.44,26.57,0.597,31.57,31.57,27.92,4.741,7,2.025,1.447,245.3,0,1018.502
"2023-03-19 13:50:00",429,13.39,32.11,1006,849,148.7,1044,0.196,7.634,3.273,27.84,28.55,26.57,0.636,28.77,31.58,27.56,2.736,5.125,0.5,1.354,162.8,0,1018.32
"2023-03-19 14:00:00",430,13.14,32.27,580.5,413.8,130.3,604,0.142,7.645,3.278,27.48,27.9,27.15,0.19,29.1,29.53,28.36,1.579,2.95,0.3,0.759,72.99,0,1018.066
"2023-03-19 14:10:00",431,13.35,32.33,974,900,113,1006,0.187,7.368,3.159,28.53,29.14,27.52,0.484,26.76,28.99,26.35,1.579,3.375,0.7,0.641,253.8,0,1017.815
"2023-03-19 14:20:00",432,13.24,32.77,797.4,697.6,123.8,817,0.163,6.919,2.967,29.21,29.44,28.6,0.256,27.09,27.12,26.31,2.079,3.425,0.35,0.924,120.3,0,1017.569
"2023-03-19 14:30:00",433,13.34,33.18,959,884,137,989,0.17,6.671,2.861,28.74,28.96,28.56,0.108,27.83,27.87,26.45,3.64,6.1,0,1.858,180.3,0,1017.379
"2023-03-19 14:40:00",434,13.16,33.44,767.4,674.8,146.7,769.8,0.143,6.287,2.696,28.94,29.36,28.42,0.256,26.71,28.42,26.08,2.936,5.925,0.8,1.238,175.1,0,1017.283
"2023-03-19 14:50:00",435,13.34,33.59,836,773.8,144.6,855,0.143,3.453,1.481,29.24,29.42,29.06,0.123,26.64,27.31,26.05,3.751,6.825,2.675,1.029,154.9,0,1017.156
"2023-03-19 15:00:00",436,13.09,33.48,221.8,63.49,131.1,218.8,0.079,2.735,1.173,28.29,29.02,28.02,0.317,27.44,27.72,26.34,2.4,4.75,0,1.535,179.1,0,1017.018
"2023-03-19 15:10:00",437,13.07,32.87,184.6,0.324,151.2,174.9,0.072,2.956,1.268,27.81,27.98,27.56,0.144,26.91,29.22,26.69,3.74,5,2.25,0.763,194.5,0,1016.812
"2023-03-19 15:20:00",438,13.13,32.37,804,754,187,817,0.118,4.878,2.092,28.7,29.92,27.61,0.692,25.66,27.77,25.66,1.925,3.95,0.525,0.927,151,0,1016.626
"2023-03-19 15:30:00",439,13.16,32.65,490.9,347.7,193.9,489.1,0.085,4.041,1.733,29.41,30.19,28.78,0.472,26.8,27.11,24.99,3.272,5.575,1.025,1.324,133.5,0,1016.464
"2023-03-19 15:40:00",440,13.17,32.91,530.4,400.6,195.3,527.7,0.081,2.623,1.125,29.38,29.61,29.12,0.13,25.44,26.82,25.44,2.301,4.85,0.225,1.191,137.6,0,1016.398
"2023-03-19 15:50:00",441,13.26,33.23,738.4,754.1,185.3,752.8,0.09,3.498,1.5,29.89,30.67,29.26,0.482,23.78,25.05,23.5,2.726,4.575,0.55,1.117,68.69,0,1016.307
"2023-03-19 16:00:00",442,13.3,33.81,708.4,832,132.7,736.1,0.082,3.103,1.331,30.57,30.71,30.42,0.084,22.91,23.68,22.49,3.416,5.475,0.775,1.315,141,0,1016.174
"2023-03-19 16:10:00",443,13.28,34.18,649.2,822,116.7,676,0.072,2.645,1.134,29.93,30.32,29.68,0.171,23.71,24.32,22.91,5.606,8.3,2.75,1.46,185.8,0,1015.964
"2023-03-19 16:20:00",444,13.27,34.28,597.1,810,107.2,620.6,0.062,2.3,0.986,30.13,30.43,29.89,0.152,23.2,24.24,22.93,3.447,5.875,1.45,1.323,171.4,0,1015.94
"2023-03-19 16:30:00",445,13.27,34.47,563.2,791.3,115.6,581,0.053,1.959,0.84,30.63,31.01,30.13,0.271,22.25,23.84,22.03,3.499,5.025,2.375,0.753,153.4,0,1015.942
"2023-03-19 16:40:00",446,13.11,34.66,442.2,614.2,110.2,452.6,0.043,1.61,0.69,30.36,30.79,30.12,0.175,23.35,23.5,22.64,3.505,6.65,0.475,1.576,99.5,0,1015.908
"2023-03-19 16:50:00",447,13.08,34.57,364.8,536.4,95.7,380.4,0.034,1.117,0.479,30.39,30.67,29.86,0.261,22.5,23.63,22.29,2.381,3.55,1.05,0.655,147.9,0,1015.863
"2023-03-19 17:00:00",448,13.16,34.42,407.5,685.8,91.5,425.9,0.03,1.129,0.484,30.17,30.63,29.92,0.208,21.75,23.03,21.75,2.968,4.65,1.2,0.931,230.3,0,1015.864
"2023-03-19 17:10:00",449,13.27,34.32,381,708.8,85.3,399,0.025,0.922,0.395,30.14,30.53,29.95,0.165,22.38,23.03,21.71,2.992,5.9,1.525,1.395,149,0,1015.863
"2023-03-19 17:20:00",450,13.16,34.21,333.2,664.8,87.2,344.5,0.02,0.717,0.307,29.75,30.02,29.51,0.186,22.41,22.87,22.22,2.8,4.725,1.05,1.12,149.6,0,1015.92
"2023-03-19 17:30:00",451,13.04,34.04,272.3,657.2,59.44,286.4,0.016,0.55,0.236,30.27,30.57,30.11,0.132,22.19,22.69,21.59,2.31,4.025,0.625,0.945,343.8,0,1015.962
"2023-03-19 17:40:00",452,13.03,33.94,227.5,623.2,53.24,240.5,0.012,0.41,0.176,30.52,30.69,30.31,0.118,22.06,22.34,21.31,2.284,4.75,0.35,1.093,181.1,0,1015.987
"2023-03-19 17:50:00",453,13,33.79,186.1,576.1,48.22,197.9,0.009,0.296,0.127,29.85,30.27,29.49,0.286,22.77,22.83,21.96,3.72,5.075,1.675,0.837,149.2,0,1016.031
"2023-03-19 18:00:00",454,12.96,33.43,145.4,528,41.17,156.6,0.006,0.21,0.09,29.35,29.52,29.22,0.095,22.38,22.89,22.22,3.125,5.925,1.5,1.043,181.7,0,1016.039
"2023-03-19 18:10:00",455,12.96,32.98,74.75,243.5,32.22,77.36,0.004,0.143,0.061,29.14,29.5,28.68,0.218,22.58,23.04,22.08,2.973,4.325,1.75,0.706,229.8,0,1016.083
"2023-03-19 18:20:00",456,12.96,32.28,41.77,121.4,23.46,41.67,0.003,0.088,0.038,28.64,28.74,28.48,0.074,22.54,22.72,21.68,2.64,3.7,1.375,0.699,168.8,0,1016.141
"2023-03-19 18:30:00",457,12.92,31.54,37.13,252.1,17.77,44.38,0.002,0.053,0.023,28.44,28.48,28.42,0.016,22.75,23.09,22.39,3.105,4.775,1.975,0.73,157.5,0,1016.234
"2023-03-19 18:40:00",458,12.91,30.87,11.63,16.69,9.68,11.43,0.001,0.03,0.013,28.3,28.45,28.16,0.093,22.07,22.48,21.7,2.645,3.475,1.525,0.437,214.1,0,1016.243
"2023-03-19 18:50:00",459,12.89,30.23,3.694,0,1.918,1.612,0,0.014,0.006,28.01,28.14,27.92,0.072,22.37,22.39,21.52,2.242,2.9,0.95,0.489,175,0,1016.299
"2023-03-19 19:00:00",460,12.88,29.64,0.01,0,0,0,0,0.011,0.005,27.81,27.88,27.73,0.053,22.43,22.6,22.13,1.925,2.65,1.225,0.353,206.3,0,1016.411
"2023-03-19 19:10:00",461,12.88,29.12,0,0,0,0,0,0.008,0.003,27.63,27.73,27.53,0.057,23.03,23.03,22.44,1.298,1.9,0.8,0.327,185.5,0,1016.498
"2023-03-19 19:20:00",462,12.84,28.64,0,0,0,0,0,0.009,0.004,27.39,27.51,27.24,0.079,23.19,23.58,22.59,0.854,1.25,0.375,0.236,199.4,0,1016.55
"2023-03-19 19:30:00",463,12.72,28.17,0,0,0,0,0,0.009,0.004,27.16,27.27,27.09,0.051,23.4,23.67,22.97,0.276,1.1,0,0.349,205.5,0,1016.658
"2023-03-19 19:40:00",464,12.49,27.68,0,0,0,0,0,0.006,0.002,26.72,27.06,26.37,0.217,26.66,26.93,23.18,0.039,0.4,0,0.116,336.8,0,1016.688
"2023-03-19 19:50:00",465,12.28,27.21,0,0.001,0,0,0,0.008,0.004,26.06,26.35,25.74,0.173,27.58,27.58,26.14,0.939,1.35,0,0.476,337.9,0,1016.752
"2023-03-19 20:00:00",466,12.01,26.81,0,0,0,0,0,0.009,0.004,25.54,25.71,25.35,0.124,27.06,27.84,26.73,1.609,1.8,1.325,0.113,315.2,0,1016.884
"2023-03-19 20:10:00",467,11.54,26.44,0,0.187,0,0,0,0.01,0.004,25.6,26.04,25.29,0.225,24.33,27.56,23.72,1.436,4.6,0,1.196,254.1,0,1017.097
"2023-03-19 20:20:00",468,11.03,26.19,0,0.043,0,0,0,0.008,0.004,24.89,26.01,23.75,0.754,30.45,30.51,25.02,2.87,3.3,2.45,0.202,324.8,0,1017.205
"2023-03-19 20:30:00",469,11.03,25.76,0,0,0,0,0,0.01,0.004,23.7,23.76,23.64,0.031,30.21,30.6,30.11,3.39,3.8,2.9,0.205,321.7,0,1017.358
"2023-03-19 20:40:00",470,11.03,25.28,0,0,0,0,0,0.009,0.004,23.59,23.76,23.45,0.109,30.52,31.21,30.12,3.255,3.525,2.825,0.201,314.4,0,1017.525
"2023-03-19 20:50:00",471,10.99,24.9,0,0.027,0,0,0,0.008,0.003,23.57,23.82,23.35,0.151,29.97,31.32,29.97,3.305,3.525,3.075,0.117,298.1,0,1017.61
"2023-03-19 21:00:00",472,10.89,24.61,0,0.005,0,0,0,0.009,0.004,23.31,23.76,22.8,0.278,32.66,32.66,30.34,3.257,3.775,2.95,0.229,320,0,1017.771
"2023-03-19 21:10:00",473,10.85,24.29,0,0,0,0,0,0.009,0.004,22.93,23.07,22.77,0.102,32.74,32.74,31.88,3.426,3.775,2.925,0.219,347.6,0,1017.883
"2023-03-19 21:20:00",474,10.82,24.03,0,0,0,0,0,0.009,0.004,22.63,22.73,22.5,0.08,33.71,33.71,32.74,2.721,3.325,2.125,0.393,331.8,0,1017.936
"2023-03-19 21:30:00",475,10.69,23.76,0,0.023,0,0,0,0.01,0.004,22.62,22.85,22.48,0.129,32.95,33.66,32.87,2.315,2.8,1.875,0.243,351.4,0,1018.049
"2023-03-19 21:40:00",476,10.68,23.54,0,0.025,0,0,0,0.009,0.004,23,23.08,22.89,0.051,33.26,33.26,32.89,1.206,2.075,0.575,0.437,79.91,0,1018.11
"2023-03-19 21:50:00",477,10.68,23.33,0,0.004,0,0,0,0.01,0.004,23.01,23.06,22.97,0.029,33.12,33.37,33.08,0.671,1.3,0,0.471,342.5,0,1018.186
"2023-03-19 22:00:00",478,10.68,23.16,0,0.004,0,0,0,0.01,0.004,22.87,23.07,22.35,0.24,36.08,36.1,33.06,0.624,2.075,0,0.657,166.6,0,1018.185
"2023-03-19 22:10:00",479,10.69,23,0,0.458,0,0,0,0.009,0.004,22.48,23.11,22.2,0.299,32.93,37.66,32.28,4.402,6.575,1,1.462,165.9,0,1018.588
"2023-03-19 22:20:00",480,10.66,23.01,0,0.057,0,0,0,0.009,0.004,22.92,23.08,22.84,0.066,32.26,33.2,32.19,1.974,3.125,1.3,0.464,185.9,0,1018.78
"2023-03-19 22:30:00",481,10.65,23.01,0,0.01,0,0,0,0.009,0.004,23.04,23.09,23,0.028,31.83,32.54,31.6,0.464,1.375,0,0.504,195.2,0,1018.921
"2023-03-19 22:40:00",482,10.64,22.96,0,0.017,0,0,0,0.009,0.004,22.92,23.04,22.67,0.109,33.73,33.73,31.91,1.333,1.925,0,0.702,340,0,1018.896
"2023-03-19 22:50:00",483,10.64,22.93,0,0.032,0,0,0,0.009,0.004,22.53,22.67,22.23,0.143,33.89,34.32,32.91,2.272,3.2,1.925,0.397,336.8,0,1019.003
"2023-03-19 23:00:00",484,10.64,22.86,0,0,0,0,0,0.009,0.004,22,22.25,21.81,0.14,35.5,35.56,34.25,2.439,3.125,1.625,0.458,347.1,0,1019.159
"2023-03-19 23:10:00",485,10.64,22.7,0,0,0,0,0,0.009,0.004,21.81,21.95,21.47,0.142,38.36,38.36,35.41,1.019,3.325,0,0.912,137.7,0,1019.371
"2023-03-19 23:20:00",486,10.64,22.47,0,0,0,0,0,0.01,0.004,21.39,21.48,21.33,0.052,39.19,39.84,38.78,1.569,2.6,0,0.737,101.6,0,1019.641
"2023-03-19 23:30:00",487,10.64,22.19,0,0.016,0,0,0,0.006,0.003,21.28,21.36,21.22,0.043,37.39,39.86,36.66,0.351,1.3,0,0.467,91.9,0,1019.672
"2023-03-19 23:40:00",488,10.64,21.9,0,0,0,0,0,0.009,0.004,21.35,21.4,21.28,0.041,37.82,38.48,37.56,0.138,1.15,0,0.296,12.63,0,1019.681
"2023-03-19 23:50:00",489,10.64,21.63,0,0.022,0,0,0,0.007,0.003,21.26,21.33,21.18,0.046,38.69,39.09,37.85,0.448,1.25,0,0.43,49.22,0,1019.802
"2023-03-20 00:00:00",490,10.61,21.43,0,0.045,0,0,0,0.008,0.003,21.17,21.46,20.81,0.227,39.48,39.86,37.55,1.24,2.2,0,0.558,347.5,0,1020.002
"2023-03-20 00:10:00",491,10.6,21.31,0,0.106,0,0,0,0.008,0.003,20.99,21.22,20.71,0.16,38.9,40.39,37.54,2.117,3.325,0.95,0.673,313,0,1020.137
"2023-03-20 00:20:00",492,10.6,21.25,0,0.007,0,0,0,0.008,0.003,20.96,21.06,20.8,0.068,40.67,40.67,38.36,0.834,1.925,0,0.633,116,0,1020.164
"2023-03-20 00:30:00",493,10.6,21.22,0,0.252,0,0,0,0.008,0.003,21.53,21.69,21.04,0.204,40.12,41.52,39.89,1.039,2.175,0,0.667,94.1,0,1020.152
"2023-03-20 00:40:00",494,10.6,21.18,0,0.103,0,0,0,0.008,0.003,21.54,21.64,21.46,0.044,41.28,41.28,40.26,0.896,2.05,0,0.602,132.1,0,1020.222
"2023-03-20 00:50:00",495,10.6,21.16,0,0.016,0,0,0,0.009,0.004,21.16,21.44,20.77,0.231,42.32,42.32,41.28,1.384,2.2,0.325,0.498,318.8,0,1020.218
"2023-03-20 01:00:00",496,10.6,21.09,0,0,0,0,0,0.009,0.004,20.61,20.71,20.52,0.057,41.71,42.47,41.46,1.52,1.95,1.05,0.271,298.3,0,1020.133
"2023-03-20 01:10:00",497,10.58,21.01,0,0,0,0,-0.01,-4,-1.715,20.65,20.82,20.35,0.154,38.79,42.09,38.43,1.466,2.325,0.325,0.595,344.4,0,1020.164
"2023-03-20 01:20:00",498,10.57,20.9,0,0,0,0,-0.03,-4,-1.715,20.28,20.35,20.2,0.045,38.6,39.97,38.6,0.897,1.875,0,0.576,271.4,0,1020.113
"2023-03-20 01:30:00",499,10.56,20.73,0,0.044,0,0,-0.04,0.009,0.004,20.24,20.32,20.14,0.065,40.84,42.28,38.66,1.296,2.225,0,0.682,321.3,0,1020.046
"2023-03-20 01:40:00",500,10.56,20.58,0,0,0,0,-0.025,-4,-1.715,19.95,20.26,19.76,0.146,40.5,41.47,39.86,1.03,1.6,0,0.449,308.4,0,1020.037
"2023-03-20 01:50:00",501,10.56,20.42,0,0,0,0,-0.035,0.009,0.004,19.77,19.84,19.68,0.044,40.44,42.24,39.95,1.515,2.05,0.45,0.325,291.7,0,1020.082
"2023-03-20 02:00:00",502,10.55,20.3,0,0,0,0,-0.025,0.008,0.003,19.76,19.86,19.62,0.07,41.15,42.18,40.37,1.444,1.85,0.675,0.25,303.7,0,1020.082
"2023-03-20 02:10:00",503,10.56,20.18,0,0,0,0,-0.005,0.009,0.004,19.34,19.59,19.2,0.122,42.92,42.92,41.29,1.36,1.7,1.1,0.157,302.1,0,1020.054
"2023-03-20 02:20:00",504,10.56,20.07,0,0,0,0,-0.015,0.008,0.003,19.07,19.22,18.8,0.149,44.26,44.43,42.97,0.968,1.45,0,0.339,333.1,0,1019.963
"2023-03-20 02:30:00",505,10.56,19.94,0,0,0,0,-0.01,0.008,0.003,18.82,18.88,18.72,0.035,44.17,44.88,43.74,1.238,1.625,0.825,0.24,346.3,0,1019.879
"2023-03-20 02:40:00",506,10.52,19.79,0,0.001,0,0,-0.01,0.008,0.003,18.59,18.75,18.44,0.097,45.14,45.6,44.24,1.358,1.775,1.025,0.191,267.6,0,1019.86
"2023-03-20 02:50:00",507,10.54,19.66,0,0,0,0,-0.025,0.008,0.003,18.77,18.85,18.71,0.049,45.42,45.94,44.72,1.198,1.7,0.375,0.372,347.4,0,1019.852
"2023-03-20 03:00:00",508,10.53,19.54,0,0.01,0,0,0,0.009,0.004,18.7,18.77,18.64,0.05,46.26,46.41,45.14,1.85,2.3,1.4,0.197,304.7,0,1019.828
"2023-03-20 03:10:00",509,10.52,19.45,0,0.005,0,0,0,0.008,0.003,18.51,18.74,18.12,0.243,48.18,48.18,46.06,1.82,2.35,1.425,0.253,317.7,0,1019.822
"2023-03-20 03:20:00",510,10.52,19.35,0,0.053,0,0,-0.005,0.009,0.004,18.35,18.64,18.19,0.141,46.89,48.22,46.89,1.68,2.375,1.3,0.312,269.5,0,1019.833
"2023-03-20 03:30:00",511,10.53,19.3,0,0.054,0,0,-0.005,0.009,0.004,18.26,18.73,17.7,0.396,48.72,48.74,46.69,2.19,2.85,1.525,0.357,315.9,0,1019.817
"2023-03-20 03:40:00",512,10.52,19.16,0,0,0,0,-0.005,0.009,0.004,17.81,18.28,17.52,0.236,48.32,49.27,48.32,1.66,2.55,1.175,0.439,293.6,0,1019.792
"2023-03-20 03:50:00",513,10.52,18.99,0,0,0,0,0,0.009,0.004,17.93,18.34,17.67,0.243,48.45,48.73,47.41,1.728,2.075,0.95,0.357,337.6,0,1019.779
"2023-03-20 04:00:00",514,10.53,18.79,0,0,0,0,0,0.008,0.003,17.52,17.68,17.37,0.092,49.87,49.9,48.55,1.899,2.25,1.675,0.149,317,0,1019.767
"2023-03-20 04:10:00",515,10.52,18.56,0,0,0,0,0,0.007,0.003,17.32,17.44,17.06,0.128,51.13,51.13,49.73,1.868,2.4,1.375,0.262,325.4,0,1019.776
"2023-03-20 04:20:00",516,10.5,18.33,0,0.031,0,0,0,0.009,0.004,17.35,17.61,17.04,0.145,49.76,51.01,49.76,2.17,2.55,1.875,0.236,314.5,0,1019.75
"2023-03-20 04:30:00",517,10.49,18.21,0,0.025,0,0,0,0.009,0.004,17.69,17.79,17.52,0.079,50.35,50.35,49.34,1.619,1.875,1.45,0.1,314.3,0,1019.84
"2023-03-20 04:40:00",518,10.49,18.09,0,0.001,0,0,0,0.008,0.003,16.92,17.51,16.54,0.321,53.31,53.31,50.37,2.676,3.25,1.75,0.35,328.1,0,1019.894
"2023-03-20 04:50:00",519,10.48,17.91,0,0,0,0,0,0.008,0.004,16.61,16.7,16.53,0.044,53.27,53.27,52.83,2.327,2.9,1.85,0.292,338.6,0,1019.888
"2023-03-20 05:00:00",520,10.48,17.72,0,0.007,0,0,0,0.008,0.004,16.58,16.67,16.44,0.059,53.72,53.72,52.94,2.315,2.65,1.925,0.235,313.5,0,1019.875
"2023-03-20 05:10:00",521,10.48,17.57,0,0.033,0,0,-0.01,0.008,0.004,16.81,16.97,16.47,0.131,53.06,53.62,52.09,2.047,2.575,1.175,0.385,331.9,0,1019.876
"2023-03-20 05:20:00",522,10.45,17.44,0,0,0,0,0,0.01,0.004,16.32,16.62,16.24,0.097,54.07,54.3,53.21,2.005,2.525,1.3,0.361,0.328,0,1019.931
"2023-03-20 05:30:00",523,10.45,17.29,0,0.01,0,0,-0.005,0.01,0.004,16.34,16.45,16.26,0.064,54.16,54.28,53.63,1.83,2.25,1.1,0.344,339.7,0,1019.963
"2023-03-20 05:40:00",524,10.45,17.14,0,0,0,0,0,0.01,0.004,15.98,16.24,15.8,0.145,55.96,55.96,54.15,2.149,2.3,1.925,0.103,339.3,0,1019.997
"2023-03-20 05:50:00",525,10.44,16.97,0,0,0,0,0,0.01,0.004,15.8,15.85,15.69,0.044,56.62,56.62,55.84,1.94,2.4,1.475,0.256,17.75,0,1020.058
"2023-03-20 06:00:00",526,10.44,16.78,0,0,0,0,0,0.01,0.004,15.64,15.73,15.58,0.043,56.72,56.97,56.63,1.176,1.65,0.25,0.347,11.6,0,1020.124
"2023-03-20 06:10:00",527,10.44,16.59,0,0.063,0,0,0,0.01,0.004,15.78,15.93,15.57,0.116,56.27,57.33,56.09,1.618,2.05,0.7,0.325,307.9,0,1020.17
"2023-03-20 06:20:00",528,10.44,16.51,0,0.08,0,0,0,0.008,0.004,16.11,16.36,15.94,0.138,54.95,56.13,54.95,1.466,1.85,1.175,0.189,310.9,0,1020.236
"2023-03-20 06:30:00",529,10.44,16.49,0,0.057,0,0,0,0.011,0.005,15.94,16.37,15.43,0.334,58.34,58.34,54.93,1.724,1.9,1.525,0.117,334.6,0,1020.316
"2023-03-20 06:40:00",530,10.44,16.4,1.203,0,0,0.016,0,0.017,0.007,15.19,15.43,15.06,0.104,59.82,59.86,58.37,1.94,2.1,1.825,0.061,343.2,0,1020.399
"2023-03-20 06:50:00",531,10.43,16.26,5.609,0.024,0,3.973,-0.004,0.031,0.013,15.06,15.09,15.04,0.014,60.07,60.08,59.85,2.072,2.575,1.7,0.164,0.329,0,1020.537
"2023-03-20 07:00:00",532,10.41,16.13,15.33,1,0,13.84,-0.004,0.057,0.025,15.13,15.22,15.03,0.061,59.94,60.19,59.74,1.585,1.8,1.25,0.097,333.2,0,1020.64
"2023-03-20 07:10:00",533,10.44,16.05,25.5,1.152,0,25.03,0.002,0.095,0.041,15.4,15.51,15.2,0.094,59.22,59.9,58.96,1.585,1.725,1.425,0.073,326.8,0,1020.742
"2023-03-20 07:20:00",534,10.39,16.05,71.34,258.3,0,73.45,-0.002,0.147,0.063,15.69,15.91,15.48,0.164,58.14,59.26,57.76,1.938,2.225,1.675,0.148,339.2,0,1020.811
"2023-03-20 07:30:00",535,10.41,16.15,57.29,96.9,0,56.16,-0.006,0.211,0.09,15.69,15.82,15.62,0.059,58.83,59.26,58.26,1.874,2.15,1.6,0.12,342.8,0,1020.838
"2023-03-20 07:40:00",536,10.45,16.27,71.55,90.8,0,72.11,0.006,0.297,0.127,15.95,16.19,15.72,0.143,57.52,58.78,57.52,1.655,1.925,1.325,0.155,233.7,0,1020.919
"2023-03-20 07:50:00",537,10.45,16.46,108.5,172.5,0,110.2,0.003,0.393,0.169,16.87,17.4,16.29,0.364,53.66,57.43,53.62,1.195,1.525,0.85,0.143,79.14,0,1021.045
"2023-03-20 08:00:00",538,10.46,16.79,90.5,40.77,0,86.7,0.011,0.477,0.204,17.63,17.72,17.46,0.072,53.8,53.8,53.23,0.651,0.95,0,0.277,0,0,1021.186
"2023-03-20 08:10:00",539,10.24,17.13,84.3,1.489,0,81.2,0.014,0.609,0.261,17.44,17.56,17.24,0.117,55.8,55.8,53.64,0.892,1.175,0.425,0.219,0,0,1021.321
"2023-03-20 08:20:00",540,10.51,17.4,97,2.613,0,96.6,0.017,0.747,0.32,17.29,17.4,17.15,0.092,54.58,56.02,54.48,0.534,1.1,0,0.416,10.64,0,1021.341
"2023-03-20 08:30:00",541,10.6,17.64,206.2,150.3,45.2,212.1,0.022,0.954,0.409,17.75,18.12,17.41,0.229,51.51,54.6,51.51,0.528,1.4,0,0.598,209.7,0,1021.459
"2023-03-20 08:40:00",542,11.03,18.03,202,30.62,133.1,204.1,0.026,1.145,0.491,18.48,19.03,18.14,0.3,50.04,51.39,50.04,0.453,1.25,0,0.516,0,0,1021.658
"2023-03-20 08:50:00",543,11.07,18.58,414.1,536.8,104.2,428.8,0.038,1.753,0.752,20,21.47,19.07,0.743,43.46,49.89,43.46,0.049,0.625,0,0.153,272.9,0,1021.686
"2023-03-20 09:00:00",544,12.01,19.47,525,803,79.66,544.1,0.048,2.06,0.883,23.43,24.89,21.71,0.943,35.75,42.69,35.75,0,0,0,0,1.772,0,1021.884
"2023-03-20 09:10:00",545,13.79,20.6,554.8,820,72.89,572.9,0.056,2.431,1.042,24.3,25,23.19,0.666,39.62,40.05,35.2,0.701,2.125,0,0.706,172.3,0,1021.914
"2023-03-20 09:20:00",546,13.78,21.7,590.8,848,64.88,609.9,0.066,2.812,1.206,23.27,23.67,22.81,0.266,39.65,40.71,38.66,1.03,1.975,0,0.546,37.89,0,1021.918
"2023-03-20 09:30:00",547,13.77,22.64,627.7,857,65.39,647.9,0.075,3.19,1.368,23.3,23.53,23.01,0.175,39.35,40.32,39.12,1.165,2.075,0.225,0.571,82.8,0,1021.973
"2023-03-20 09:40:00",548,13.71,23.4,662.8,863,66.97,684.5,0.085,3.566,1.529,23.07,23.58,22.68,0.295,39.7,41.13,39.53,0.931,2.15,0,0.672,49.35,0,1021.969
"2023-03-20 09:50:00",549,13.7,24.06,702,875,68.84,723.2,0.095,3.975,1.704,22.99,23.57,22.5,0.355,40.02,42.53,39.04,1.85,3.475,0.875,0.691,0,0,1021.935
"2023-03-20 10:00:00",550,13.7,24.63,733.8,881,71.04,758,0.104,4.328,1.856,23.62,23.92,23.31,0.183,39.73,40.87,38.99,1.124,2.575,0,0.705,0,0,1022.006
"2023-03-20 10:10:00",551,13.66,25.16,768.2,891,71.49,794.6,0.114,4.805,2.06,23.5,23.85,23.19,0.224,39.42,40.84,39.38,1.41,2.475,0.275,0.595,0,0,1021.984
"2023-03-20 10:20:00",552,13.63,25.63,807,905,72.04,836,0.126,5.202,2.231,23.78,23.92,23.55,0.095,40.21,40.21,39.23,1.835,3.5,0.25,0.752,35.67,0,1021.999
"2023-03-20 10:30:00",553,13.63,25.98,830,900,74.89,859,0.134,5.559,2.384,23.41,23.65,23.12,0.119,41.37,41.37,40.4,1.77,2.575,0.675,0.526,142.6,0,1021.956
"2023-03-20 10:40:00",554,13.6,26.33,857,905,76.64,888,0.144,5.99,2.569,23.9,24.41,23.1,0.416,38.86,41.44,38.41,1.934,3.875,0,1.219,135.2,0,1021.899
